"","WT_1","KD_1","WT_2","KD_2","WT_3","KD_3"
"201134",104,272,183,142,494,233
"201140",0,0,0,0,0,0
"201158",115,150,40,29,121,87
"201161",0,4,4,5,23,7
"201163",2280,1561,1123,1178,2208,1606
"201164",199,160,158,82,321,147
"201175",12,11,0,0,4,24
"201176",14,14,0,5,3,17
"201181",0,0,0,2,0,1
"201191",96,117,55,82,64,76
"2012",13130,20992,7150,11125,15251,17167
"201229",24,14,24,15,50,2
"201232",188,209,90,112,163,140
"201243",0,0,2,0,1,0
"201254",2672,2301,606,1667,1271,2399
"201255",651,867,280,407,525,540
"201266",829,872,375,498,722,701
"201283",127,104,59,60,144,109
"201292",1747,1540,536,843,1190,1313
"201294",22,29,7,12,14,11
"201299",77,127,0,0,85,99
"2013",3779,4638,1136,2024,2502,2948
"201305",2,3,0,2,1,6
"2014",6112,5387,1792,3376,3788,4866
"201456",2,0,5,0,18,3
"201475",2029,2150,785,1182,1802,1761
"201477",0,0,3,1,0,0
"2015",617,926,11,416,17,552
"201501",34,34,10,47,23,36
"201514",1027,819,381,614,639,647
"201516",0,0,0,0,0,0
"201562",685,1629,384,741,847,1183
"201595",4845,7195,6878,5754,9586,6436
"2016",0,1,0,0,2,0
"201617",5,0,6,2,17,0
"201625",6,0,11,6,6,6
"201626",1803,2031,943,1278,2067,2003
"201627",746,1312,357,578,800,922
"201633",0,14,5,1,6,4
"201651",2,0,0,0,0,0
"2017",16286,12706,9621,8645,19894,13001
"201725",621,1281,625,617,1214,1113
"201780",0,0,1,0,4,4
"201798",26,18,7,21,24,11
"201799",207,654,299,175,655,227
"2018",0,0,0,0,0,0
"201853",0,0,12,16,0,0
"201895",668,727,871,768,899,654
"2019",6,0,1,0,0,0
"201931",860,1191,830,636,1970,1053
"201965",478,754,536,445,1050,740
"201973",181,337,278,179,573,318
"202",3209,6764,3274,4362,7323,6701
"2020",0,0,0,0,0,0
"202018",809,1052,599,361,1317,774
"202020",19,25,13,33,53,38
"202051",120,76,44,67,82,76
"202052",679,607,286,299,587,464
"2021",606,387,90,337,269,580
"202134",0,0,0,0,0,0
"202151",10,83,34,19,78,19
"202181",13,0,8,0,5,9
"2022",1307,1958,896,986,1715,1261
"202243",170,305,9,13,147,212
"202299",2,12,2,5,4,6
"2023",166932,108979,48372,94659,83247,106408
"202309",0,0,0,0,0,0
"202333",6,4,12,3,55,2
"202374",20,16,71,23,31,6
"202459",0,0,0,0,0,0
"202500",2,2,4,2,0,3
"202559",0,0,0,0,0,2
"2026",6290,7165,3236,5445,6692,8535
"202658",0,0,0,0,0,0
"2027",94,42,88,35,89,44
"202781",203,136,104,142,225,284
"2028",4,4,23,2,51,4
"202865",0,0,0,0,0,0
"2029",8447,4225,2387,3424,5053,5187
"202915",31,16,0,7,2,17
"203",2983,1991,906,1220,1892,1772
"2030",1913,3101,439,983,867,1251
"203054",416,248,116,205,256,247
"203062",172,149,106,112,119,81
"203068",6,12,15,12,8,7
"203069",1263,833,356,583,818,763
"203074",0,0,0,0,0,0
"203076",0,5,0,2,2,0
"203100",0,0,4,0,3,0
"203102",2,8,4,1,21,10
"203111",2,0,0,0,2,0
"203190",6,4,0,0,0,0
"203197",146,281,183,78,384,156
"203228",172,368,120,204,293,396
"203238",26,102,39,26,120,64
"203245",428,472,135,191,287,307
"203259",4917,3208,1264,2183,2813,3341
"203260",427,395,137,292,191,308
"203286",1832,1874,548,821,1114,995
"2033",1463,1448,2072,705,4683,1107
"203328",0,0,0,1,0,0
"2034",8479,19031,5297,7321,11534,11081
"203413",0,0,0,0,0,0
"203414",15,22,24,54,9,30
"203427",856,1247,484,581,1123,975
"203429",0,0,0,0,0,0
"203430",28,39,18,23,46,37
"203447",0,0,1,0,0,0
"2035",742,775,278,440,594,742
"203522",183,307,243,140,390,267
"203523",95,159,192,137,389,247
"203547",2140,3591,1336,2129,3030,3672
"203562",0,0,0,0,0,2
"203569",0,0,0,0,0,0
"2036",2054,2092,1135,1214,2179,1608
"203611",0,0,0,0,0,0
"2037",5142,4855,2227,2670,4374,4195
"2038",0,0,0,0,0,0
"203859",90,123,105,64,261,113
"2039",6,4,2,1,4,7
"204",15989,9638,3920,8077,7254,10791
"2040",2336,3518,1567,1666,3255,2665
"204010",384,395,155,238,407,421
"2041",8,0,2,1,0,6
"2042",0,11,2,1,9,6
"204219",0,0,0,0,0,0
"2043",84,234,211,68,380,92
"2044",8,4,115,1,207,16
"204474",0,0,0,0,0,0
"2045",0,0,9,0,23,4
"2046",0,0,0,0,0,0
"2047",261,267,11,93,6,156
"2048",3514,4204,2164,1703,4648,2311
"204801",182,293,19,113,47,243
"204851",2377,3513,1714,1607,3883,2413
"2049",49,26,27,24,57,48
"204962",8,1,6,0,4,6
"205",1815,2946,2705,2000,5988,3561
"2050",760,413,400,231,785,298
"2051",2,0,0,0,2,2
"205147",0,2,0,0,0,0
"2052",2788,2119,1199,840,2332,979
"205251",957,957,320,665,588,957
"2053",25,56,3,11,12,24
"205327",617,1375,570,729,1309,1360
"2054",1615,2281,1000,1180,2082,2076
"205428",564,912,580,592,1274,1012
"2055",1293,953,1,0,1811,1126
"205564",1369,2247,1174,1069,2540,1586
"2056",0,0,0,0,0,4
"2057",543,614,271,343,597,488
"205717",244,628,523,307,1312,477
"2058",4090,5485,3014,2249,6570,3727
"205860",17,10,136,12,238,14
"2059",1132,3088,913,1394,2042,2391
"2060",1536,2906,1270,1293,2391,2164
"2063",1469,1518,261,710,614,947
"206338",4,7,5,2,4,1
"206358",832,1102,454,530,923,809
"2064",116,169,181,70,357,78
"206412",2,0,6,1,0,8
"206426",4,2,0,0,4,2
"2065",4,13,4,7,2,10
"2066",2,0,0,0,0,0
"2067",3104,2390,843,1601,1540,2073
"2068",1111,644,360,509,745,675
"2069",2037,2851,3554,1119,7697,1825
"207",11130,9975,4130,5674,8222,7456
"2070",551,1112,780,569,1621,952
"207063",150,95,2,218,14,7
"2071",3029,2318,973,1219,2265,1863
"207107",0,0,1,1,0,0
"207147",0,0,0,0,0,0
"2072",508,767,646,405,1253,578
"2073",2403,3103,163,89,4900,2371
"2074",529,873,531,201,1754,661
"2077",6958,4789,1731,3196,3596,4356
"2078",55,17,27,15,67,31
"2079",10383,12725,5201,8025,11177,13610
"208",6703,5614,1930,3687,3857,4935
"2081",205,198,100,80,267,114
"2086",124,258,12,137,32,216
"2091",11603,9208,2174,6428,4747,9646
"2098",4180,5391,1786,3547,3828,5649
"2099",0,1,1,1,13,2
"21",366,105,13,40,4,44
"210",2432,2894,1101,1634,2384,2696
"2100",13,12,10,8,11,16
"2101",5760,4376,1013,2452,2352,3579
"2103",0,2,7,5,10,0
"2104",6,8,30,9,58,4
"2107",12383,13172,4933,8086,10601,12931
"2108",4814,3641,1172,2600,2618,4017
"2109",6080,3294,1641,3131,3400,4585
"211",4267,3194,935,1991,1978,2661
"2110",630,673,452,368,1070,632
"2113",4167,3436,2090,1945,4492,3103
"2114",3665,1943,1434,1138,3311,1837
"2115",2112,3823,2995,2675,6536,4598
"2116",46,24,13,31,28,11
"2117",438,367,1071,646,688,248
"2118",1552,1468,219,521,561,688
"2119",3808,3926,878,1918,1739,2867
"212",0,0,3,0,2,1
"2120",729,992,502,455,1020,677
"2121",3912,2592,3274,2398,6609,3377
"2122",485,779,480,435,890,760
"2123",877,703,452,774,985,959
"2124",167,253,122,144,257,198
"2125",0,0,0,2,0,0
"2128",0,0,0,0,0,0
"213",1,0,0,0,9,0
"2130",12237,8258,4614,5735,10096,8605
"2131",7289,4763,2579,3154,5468,4326
"2132",5821,7886,1764,3503,4000,5171
"2134",36,22,12,10,27,13
"2135",1002,1580,1123,879,2328,1778
"2137",3275,3474,1566,1535,3332,2175
"2138",138,60,220,175,508,152
"2139",2,4,1,4,0,8
"214",4937,11135,4086,4137,9369,8015
"2140",452,528,631,707,502,383
"2145",578,538,374,396,769,600
"2146",2729,4656,1542,1858,3416,2780
"2147",0,0,1,0,0,0
"2149",636,1549,801,1044,1600,1920
"215",716,655,144,286,302,413
"2150",199,589,186,403,334,696
"2151",10,202,69,129,149,231
"2152",1287,1514,1253,1013,2558,1669
"2153",4,0,0,0,2,0
"2155",0,0,1,0,0,2
"2157",252,509,267,223,704,345
"2158",0,0,0,0,0,0
"2159",17,8,24,8,27,11
"216",2,0,1,0,6,2
"2160",12,0,0,2,0,0
"2161",149,74,23,23,40,28
"2162",2,3,3,0,14,2
"2165",6,0,4,1,7,0
"2166",9,12,6,2,1,4
"2167",8,9,2,11,2,10
"2168",0,0,0,1,0,0
"2169",0,0,0,0,0,0
"217",604,236,342,224,545,190
"2170",96,92,36,43,46,105
"2171",731,1391,301,678,720,1016
"2172",44,2,6,6,15,12
"2173",0,8,13,5,8,2
"2175",1211,1391,464,681,931,993
"2176",743,898,273,387,581,597
"2177",1503,2008,857,974,1744,1422
"2178",351,251,124,149,288,202
"218",0,2,4,0,0,4
"2180",2291,1953,1755,1382,3865,2101
"2181",2674,3993,2099,1726,4455,3448
"2182",7321,10146,3974,6038,8961,10815
"2184",3465,2051,877,1848,1861,2430
"2185",419,416,151,162,258,245
"2186",757,1459,1760,751,3935,1355
"2187",227,527,129,203,320,377
"2188",413,401,325,274,771,411
"2189",2726,2831,637,1334,1313,1870
"219",1543,1447,492,874,1063,1226
"2191",526,1506,783,1209,1603,2519
"2192",1002,234,11,161,26,170
"219285",376,1382,654,436,1318,789
"219287",0,0,0,0,0,0
"219293",7,0,6,0,3,2
"2193",7156,5106,1663,3441,3302,4629
"219333",2131,2769,1188,1556,2743,2916
"219347",29,84,27,14,71,43
"219348",3,52,8,22,8,70
"2194",5263,4961,2109,2408,4586,2901
"219402",426,645,201,419,487,689
"219409",0,0,0,0,0,0
"219417",0,0,0,0,0,0
"219428",0,0,0,0,0,0
"219429",0,0,0,0,0,0
"219431",0,0,0,0,0,0
"219432",0,0,0,0,0,0
"219436",0,0,0,0,0,0
"219437",0,0,0,0,0,0
"219438",0,0,0,0,0,0
"219445",0,0,0,0,0,0
"219447",0,0,0,0,0,0
"219453",0,0,0,0,0,0
"219464",0,0,0,0,0,0
"219469",0,0,0,0,0,0
"219473",0,0,0,0,0,0
"219477",0,0,0,0,0,0
"219479",0,0,0,0,0,0
"219482",0,0,0,0,0,0
"219484",0,0,0,0,0,0
"219487",0,0,0,0,0,0
"219493",0,0,0,0,0,0
"2195",1539,2681,4499,984,10157,1550
"219525",0,0,0,0,0,0
"219527",4,0,0,0,0,0
"219537",8,42,8,9,19,23
"219539",43,29,13,13,46,24
"219541",1342,1223,349,718,799,1106
"219557",0,0,0,0,0,0
"219578",0,0,2,0,0,0
"219595",0,0,0,0,0,0
"2196",505,1105,245,608,559,941
"219621",0,4,4,0,2,2
"219623",6,4,46,2,100,14
"219654",2241,2909,1377,1539,2926,2263
"219670",4,8,33,16,71,15
"219681",0,0,0,0,0,2
"219699",448,732,604,220,1004,229
"2197",16994,12114,3243,8498,6962,12398
"219731",2,5,0,3,0,0
"219736",0,0,0,0,0,6
"219738",20,33,1,14,4,40
"219743",1126,986,459,530,856,749
"219749",116,341,202,141,443,325
"219770",2,6,0,4,0,0
"219771",3060,3656,1948,2171,4014,3453
"219790",163,510,161,208,396,375
"219793",0,2,0,0,0,0
"219833",132,165,54,92,103,124
"219844",295,388,155,241,267,335
"219854",436,479,209,324,385,352
"219855",904,373,485,257,865,270
"219858",0,0,0,0,0,0
"219865",0,0,0,0,0,0
"219869",0,0,0,0,0,0
"219870",0,0,0,0,0,0
"219873",0,0,0,0,0,0
"219874",0,0,0,0,0,0
"219875",0,0,0,0,0,0
"219899",314,566,231,272,616,563
"2199",16,12,0,7,8,9
"219902",104,92,65,122,64,144
"219927",4260,2833,944,2064,2001,2955
"219931",794,526,585,327,1160,465
"219938",0,0,0,0,0,0
"219952",0,0,0,0,0,0
"219954",0,0,0,0,0,0
"219956",0,0,0,1,0,0
"219957",0,0,0,0,0,0
"219958",0,0,0,0,0,0
"219959",0,0,0,0,0,0
"219960",0,0,0,0,0,0
"219965",0,0,0,0,0,0
"219968",0,0,3,1,0,0
"219970",0,0,0,0,0,0
"219972",0,0,0,0,0,0
"219981",0,0,0,0,0,0
"219982",0,0,0,0,0,0
"219983",7,2,0,5,0,3
"219986",0,0,0,0,0,0
"219988",3729,5901,2031,2677,4142,3632
"219990",0,0,0,0,0,0
"219995",10,17,0,0,4,2
"22",896,865,383,605,918,874
"220",5624,8723,5455,7231,5670,5439
"2200",3691,8193,6875,4083,15411,6485
"220001",148,82,131,49,245,55
"220002",9012,4127,2429,2217,5277,3376
"220004",17,4,10,4,8,3
"220032",0,2,0,0,0,0
"220042",211,744,262,270,422,561
"220047",0,0,0,0,0,0
"220064",1526,1319,633,715,1280,1105
"220070",0,0,0,0,0,0
"220074",114,149,87,101,155,142
"220081",0,0,0,0,0,0
"220082",2,0,0,3,0,2
"2201",1167,809,2454,557,5363,869
"220107",8,2,6,1,10,1
"220108",43,33,12,26,18,30
"220115",0,2,1,1,1,0
"220134",1372,3031,0,0,765,1623
"220136",18,8,7,10,17,9
"220158",0,0,0,0,0,0
"220164",2,10,0,3,4,14
"2202",168,1755,27,1004,28,1613
"220202",0,0,5,1,0,0
"220213",260,257,85,131,246,227
"220296",0,0,0,0,0,0
"2203",0,0,0,0,0,0
"220323",2139,1454,323,1191,629,1601
"220359",21,16,0,2,2,12
"220382",0,0,0,0,0,0
"220388",69,69,46,75,82,151
"2204",0,0,0,0,0,0
"220416",0,0,41,9,0,0
"220429",0,0,0,0,0,0
"220441",9,14,49,9,24,0
"2205",0,0,0,0,0,0
"220594",2,0,2,0,1,6
"2206",0,0,0,0,0,0
"2207",16,29,9,10,11,23
"220729",335,304,312,298,574,407
"2208",0,0,0,0,0,0
"220832",2,0,0,3,0,0
"220869",666,527,440,407,675,742
"2209",0,0,11,4,4,0
"220906",437,626,524,366,1092,605
"220929",110,163,140,82,317,151
"220930",54,47,52,44,128,101
"220963",0,2,5,0,5,2
"220965",48,105,67,82,155,181
"220972",657,926,133,160,715,682
"220979",124,127,61,44,103,89
"220980",1,0,1,2,3,0
"220988",17094,21243,10584,12380,24230,21902
"220992",0,0,1,2,10,2
"221",5008,2586,2030,1803,4225,2328
"2210",0,0,0,0,0,0
"221002",2,0,1,0,2,0
"221016",31,35,0,0,56,19
"221035",1118,2202,1371,1180,3021,2018
"221037",747,1718,1562,892,3582,1730
"221044",0,0,0,0,0,0
"221060",2,4,4,1,10,1
"221061",1715,2127,930,951,2000,1419
"221074",0,6,0,0,0,0
"221078",95,236,103,151,222,288
"221079",215,582,380,504,598,600
"221091",72,71,15,43,25,55
"221092",14632,14323,1646,2343,12211,12816
"221120",2088,1745,532,905,1061,1267
"221122",0,0,0,0,0,0
"221143",204,223,74,136,122,198
"221150",458,970,259,373,486,653
"221154",982,1325,481,615,1077,1067
"221178",207,446,239,229,446,409
"221184",1591,1586,509,641,1135,848
"221188",13,6,0,6,0,2
"221191",0,0,0,0,0,0
"2212",21,48,5,30,29,56
"221223",0,4,0,0,6,0
"221241",0,0,0,0,0,0
"221262",0,1,1,0,0,0
"221264",152,205,87,156,156,208
"221294",1107,1960,650,969,1320,1752
"2213",0,0,2,0,8,0
"221301",0,0,0,0,0,0
"221302",550,567,248,370,509,566
"221303",0,0,0,0,0,0
"221322",80,226,211,122,388,219
"221336",101,186,348,255,405,312
"221357",0,0,0,0,0,0
"221391",2,0,47,0,4,0
"221393",658,1036,777,566,1630,814
"221395",0,0,0,1,4,2
"2214",0,0,0,0,0,0
"221400",0,0,1,0,9,0
"221409",35,55,0,70,2,77
"221416",225,151,115,54,309,95
"221421",17,28,28,3,41,13
"221424",19,14,6,11,11,2
"221438",0,0,0,0,0,0
"221442",8,0,9,2,13,1
"221443",596,588,265,318,536,522
"221458",20,14,73,28,105,18
"221468",14,16,12,6,15,24
"221472",0,0,0,0,1,0
"221476",0,0,1,0,0,3
"221477",2752,3178,1936,2035,3235,2398
"221481",7,8,13,0,16,4
"221491",680,665,200,417,409,489
"221496",2262,1541,665,907,1542,1411
"2215",0,0,0,0,1,0
"221504",0,2,0,0,0,0
"221527",0,0,0,0,0,0
"221545",0,0,0,0,0,0
"221584",81,217,188,77,376,154
"221613",0,0,0,0,0,0
"221656",517,695,420,327,862,464
"221662",45,22,6,6,21,18
"221687",507,1333,385,493,927,852
"221692",117,91,114,146,140,84
"2217",133,142,110,88,245,107
"221710",516,1043,388,451,840,735
"221711",0,0,0,0,2,0
"221718",8,4,19,8,36,16
"221749",1135,849,395,485,744,707
"221756",0,0,2,0,0,2
"221785",873,747,427,436,718,524
"221786",212,235,178,157,333,236
"2218",603,1293,945,691,2148,1249
"221806",0,0,4,0,14,0
"221823",0,0,0,1,0,0
"221830",786,1645,931,866,2016,1707
"221833",28,33,11,7,11,13
"221883",11,11,10,1,24,11
"221895",391,676,291,322,583,493
"2219",0,0,0,0,0,0
"221908",1058,547,284,397,657,659
"221914",4,4,15,4,18,13
"221927",1609,1358,505,834,1051,1063
"221935",0,2,0,0,2,6
"221937",2090,1797,798,877,1724,1259
"221938",0,0,0,0,0,0
"221946",0,0,2,1,0,0
"221955",1732,803,460,565,954,736
"221960",818,740,284,394,596,716
"221981",0,0,14,3,19,0
"222",1,0,0,0,0,1
"2220",0,2,0,0,0,0
"222008",0,0,0,0,0,0
"222029",0,0,0,0,0,0
"222068",2114,1926,1090,1782,1263,1424
"222161",24,49,57,19,122,56
"222166",1056,1203,491,674,1172,1105
"222171",0,0,0,0,0,0
"222183",11,10,23,4,48,0
"222194",420,524,264,229,544,455
"2222",7404,7063,2341,3243,4988,4560
"222223",344,364,312,190,663,353
"222229",1858,1433,452,801,1023,1190
"222234",92,99,104,71,132,126
"222235",191,333,193,218,386,319
"222236",393,739,13,10,926,842
"222255",197,200,205,144,376,232
"222256",4,9,10,12,18,10
"222389",174,119,102,117,128,116
"2224",5535,4296,1909,2636,3739,3641
"222484",250,451,155,191,314,269
"222487",0,6,1,1,0,1
"222537",1,0,3,1,8,1
"222545",0,0,0,0,0,0
"222546",0,0,0,0,0,0
"222553",0,6,3,0,14,4
"222584",0,0,0,0,7,0
"222611",39,34,45,20,103,19
"222642",0,0,0,0,0,0
"222643",2,2,1,2,0,2
"222658",2124,2647,1243,1420,2730,1910
"222659",1,2,0,0,0,0
"222662",6,2,0,2,3,0
"222663",2,0,37,7,55,7
"222696",4,26,80,26,47,17
"222698",0,0,0,0,0,0
"222699",40,111,64,28,159,38
"222826",0,4,0,0,0,0
"222865",2,4,0,0,2,0
"222894",0,0,0,0,0,0
"222901",22,14,11,21,18,28
"222950",172,213,50,60,108,95
"222962",8,6,47,10,82,30
"222967",0,0,0,0,0,0
"223",3686,2622,1761,1701,3701,2707
"2230",1003,924,261,590,667,932
"223075",0,0,0,0,0,0
"223082",506,886,204,387,495,669
"223117",0,0,3,0,0,3
"2232",1093,599,401,368,911,504
"2235",999,1039,273,650,552,1056
"2237",7364,11289,1816,4600,3775,7540
"2239",0,5,1,1,6,11
"224",2081,2281,1019,1447,1982,2260
"2241",147,276,184,178,414,253
"2242",4,2,0,0,2,1
"2243",2,0,0,0,0,0
"2244",0,0,0,0,0,0
"2245",1584,1610,494,853,1060,1170
"2246",122,394,268,104,547,159
"2247",1544,3967,2543,1126,5324,2063
"2248",0,0,0,0,0,0
"2249",0,0,0,0,0,0
"225",0,2,19,1,29,2
"2250",131,259,190,109,420,215
"2251",0,0,0,0,0,0
"2252",0,130,9,17,18,44
"2253",0,0,0,2,2,4
"2254",0,0,0,0,0,1
"2255",0,0,0,0,0,0
"2256",48,52,29,49,36,56
"225689",0,0,0,0,0,0
"2257",112,186,76,105,105,142
"2258",385,615,502,390,1056,556
"2259",15,56,18,23,37,56
"226",98056,65060,24421,47624,51434,64940
"2260",8684,5816,4219,3225,9240,4379
"2261",0,2,0,1,2,2
"2262",24,41,66,10,72,21
"2263",0,2,1,0,6,2
"2264",2,0,1,0,4,0
"2266",0,2,3,0,7,0
"2267",0,0,0,0,0,0
"2268",0,2,0,0,0,1
"2271",4195,3344,1287,2025,2917,2966
"2272",25,12,42,23,49,22
"2273",704,1070,489,370,960,579
"2274",5181,5326,3529,2839,7150,4071
"2275",118,173,60,73,151,62
"2277",4,0,0,0,0,2
"22794",4605,3251,1424,2104,3360,2961
"22795",984,1839,2003,917,4441,1551
"22796",971,456,523,413,1177,659
"22797",0,6,17,3,39,2
"22798",0,2,9,1,12,5
"2280",8383,7228,3123,5910,5402,7237
"22800",2001,4036,1068,1561,2147,2545
"22801",663,1538,126,963,219,1352
"22802",0,0,0,0,0,0
"22803",3912,3442,1429,2193,3012,3163
"22806",0,0,0,0,1,0
"22807",59,182,145,58,386,152
"22808",1295,871,919,625,2077,966
"22809",3328,2825,719,1661,1479,2372
"2281",101,80,40,52,88,51
"22818",11233,8236,1358,2825,4875,7389
"2282",1,1,3,2,4,0
"22820",11244,9747,4874,6002,10114,8051
"22821",3777,3071,1916,1905,4089,2785
"22822",5529,8402,3845,5642,8578,9514
"22823",327,433,189,243,337,391
"22824",404,636,412,257,1032,469
"22826",9807,7763,2755,5471,5520,8076
"22827",8337,4132,389,410,3432,4548
"22828",1594,2142,1446,1027,3068,1855
"22829",118,377,3,150,8,233
"22832",163,252,173,134,337,279
"22834",298,598,352,205,827,478
"22835",2,4,0,2,2,2
"22836",2100,3941,2812,1992,6195,3573
"22837",59,304,147,101,332,152
"22838",457,584,181,274,422,389
"22839",2706,1279,1621,751,3362,1125
"22841",526,1134,863,604,1840,1099
"22843",58,62,45,34,103,23
"22844",0,0,1,0,0,0
"22845",880,987,478,604,895,860
"22846",339,443,215,295,352,403
"22847",566,1037,757,539,1716,969
"22848",1716,2351,2229,1122,5083,1797
"22849",31,38,22,6,40,17
"22850",818,1264,464,589,864,1015
"22852",264,595,570,291,1136,643
"22853",1331,1483,559,673,1249,972
"22854",495,649,1282,359,2425,631
"22856",1766,2105,1981,1366,4025,2334
"22858",273,323,378,283,913,460
"22859",495,241,392,208,816,278
"2286",1853,1469,628,857,1385,1301
"22861",171,114,238,71,459,124
"22862",943,2559,1294,1020,2813,1803
"22863",1128,1111,852,621,1970,1001
"22864",1218,1533,679,901,1254,1306
"22865",0,0,4,0,2,0
"22866",23,16,4,6,29,19
"22868",1592,2121,1416,1122,2855,1938
"22869",247,424,245,242,493,367
"2287",1673,2522,1614,1607,3531,2717
"22870",11345,7756,3775,4476,7550,5989
"22871",148,386,173,219,268,254
"22872",4238,4442,4740,2666,10498,3717
"22873",507,928,653,469,1287,804
"22874",127,146,27,62,48,56
"22875",326,803,326,314,639,665
"22876",404,756,380,376,833,599
"22877",2027,1923,1341,1507,1746,1216
"22878",1267,1688,1187,1034,2528,1805
"22879",1968,1940,765,1055,1643,1417
"2288",15239,5562,2074,4672,4362,6351
"22880",1091,671,801,473,1539,644
"22881",13,7,12,10,26,19
"22882",404,378,242,218,461,288
"22883",5500,5297,2329,2642,4876,3519
"22884",1114,1658,623,730,1283,1166
"22885",6109,6113,2542,3150,5117,4329
"22887",2187,2300,1283,1044,2674,1943
"22888",303,267,107,138,261,180
"22889",1877,1269,818,768,1586,1222
"2289",825,2168,970,797,2173,1382
"22890",1515,2197,2186,1092,5018,2123
"22891",498,738,506,383,951,619
"22893",2358,1891,951,944,1924,1297
"22894",2225,3336,2217,1709,5153,3267
"22895",0,1,0,0,0,0
"22897",1307,1077,665,511,1385,718
"22898",353,310,159,153,269,260
"22899",0,0,0,0,1,0
"229",0,0,1,0,2,0
"2290",358,428,479,249,850,325
"22900",207,301,248,149,451,269
"22901",29,43,36,24,45,26
"22902",422,517,1094,506,2437,803
"22903",451,913,256,391,620,636
"22904",4572,2675,205,282,2910,2947
"22905",1598,1933,751,779,2420,1817
"22906",1485,1879,1035,1196,1991,1759
"22907",6320,4471,1545,2737,3129,3641
"22908",1919,2318,1285,1439,2665,2463
"22909",548,825,59,37,1276,685
"22911",929,1179,721,601,1650,982
"22913",10237,8003,3016,4966,6148,6632
"22914",12,30,0,0,35,12
"22915",0,0,0,0,2,4
"22916",2725,3478,1531,2003,3361,3439
"22917",63,185,56,97,122,162
"22918",0,0,0,0,0,4
"22919",7553,9678,4774,5206,10274,8004
"22920",824,998,815,492,1836,851
"22921",602,429,194,341,491,488
"22924",1436,831,442,689,942,919
"22925",22,26,18,13,23,18
"22926",1507,1812,1333,1485,1756,1465
"22927",1621,1581,433,903,891,1467
"22928",2811,2261,1154,1609,2306,2478
"22929",2753,3582,1244,1873,2487,2902
"22930",2720,2929,1739,1507,3947,2309
"22931",2255,4381,1801,2221,4030,3793
"22932",109,77,0,0,66,46
"22933",2581,1539,590,1399,1212,1899
"22934",561,768,235,421,493,724
"22936",2876,6230,2171,3255,5231,5772
"22937",4017,3172,1052,2210,2222,2957
"22938",3557,4119,2409,2544,4706,4140
"2294",397,671,16,275,24,498
"22941",4,0,0,0,2,2
"22943",452,1393,148,411,341,593
"22944",465,602,333,384,643,668
"22947",0,0,0,0,0,0
"22948",29342,24574,7932,16186,17751,25378
"22949",3026,2368,1751,1255,3762,1907
"2295",0,0,0,0,2,0
"22950",1900,1625,999,939,2302,1637
"22952",0,0,0,0,0,0
"22953",27,5,0,4,4,8
"22954",1951,1572,806,988,1572,1412
"22955",1020,951,496,596,1039,841
"2296",209,267,131,179,279,164
"2297",3119,2735,1740,1550,3123,2021
"22973",18,0,1,2,2,8
"22974",11557,13413,6096,6208,13681,9267
"22976",929,1145,547,602,1240,946
"22977",9,13,7,5,17,5
"22978",2796,3853,1081,1840,2368,2735
"22979",527,716,314,338,677,491
"2298",33,47,42,24,73,56
"22980",3196,1727,1182,1348,2684,1844
"22981",29,48,24,8,48,40
"22982",763,1024,789,788,1754,1379
"22983",134,76,65,51,104,53
"22984",4162,3299,1747,1748,3743,2677
"22985",7343,5223,5954,3667,12228,5075
"22986",0,7,2,2,0,4
"22987",0,0,0,0,0,0
"22989",368,406,410,208,1068,297
"2299",0,0,0,0,0,0
"22990",1539,3034,2002,1340,4433,2302
"22992",4230,3637,2304,1952,4926,2965
"22993",9882,7690,2780,4489,6233,6589
"22994",568,503,249,302,512,384
"22995",328,1051,488,413,963,741
"22996",96,107,26,80,70,110
"22997",74,84,93,40,222,46
"22998",197,395,79,184,150,286
"22999",2,0,0,0,0,0
"23",13,3,6,2,19,6
"230",870,817,843,669,1532,1045
"2300",4118,5602,1448,2787,3199,4470
"23001",706,1315,1697,656,3757,1111
"23002",350,462,604,342,1037,491
"23005",1236,921,560,581,1120,741
"23007",10,8,2,8,1,7
"23008",3127,3959,1849,2304,3934,3869
"2301",2,0,0,0,0,2
"23011",1508,1896,723,1043,1532,1635
"23012",673,804,540,374,1156,779
"23013",1406,1938,1814,898,3875,1293
"23014",1666,2206,701,951,1468,1621
"23015",47,49,195,18,422,70
"23016",2178,1555,506,1097,1135,1736
"23017",449,1517,530,720,1184,903
"23019",5710,8247,5061,4571,11060,6648
"2302",2,0,0,0,0,0
"23020",9694,8041,4993,5151,10730,6453
"23022",2573,3643,2128,1740,4836,3135
"23023",342,580,269,242,526,408
"23024",681,1202,610,705,1360,1137
"23025",62,82,15,13,33,6
"23026",12,0,8,2,2,8
"23028",4850,3430,1667,2396,3482,3301
"23029",1457,1218,754,752,1658,1169
"2303",341,550,167,243,376,444
"23030",2502,1274,950,1393,1798,1953
"23031",285,495,292,227,550,351
"23032",1938,2552,1407,1527,3283,2618
"23033",275,442,193,165,669,486
"23034",1539,1428,1173,771,2431,1279
"23035",690,1722,602,729,1316,1072
"23036",529,1087,1218,636,2572,1314
"23037",6,230,7,80,21,142
"23038",2945,2452,904,1289,1765,1689
"23039",3309,3673,2223,2342,4701,3529
"2304",0,0,0,1,0,0
"23040",0,0,0,0,2,0
